Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
7061,CA-2016-165330,12/11/2016,12/11/2016,Same Day,WB-21850,William Brown,Consumer,United States,Anaheim,California,92804,West,OFF-BI-10002897,Office Supplies,Binders,"Black Avery Memo-Size 3-Ring Binder, 5 1/2"" x 8 1/2""",6,2,0.20,2.13
7062,CA-2015-132633,2/3/2015,2/5/2015,Second Class,KH-16630,Ken Heidel,Corporate,United States,Pleasant Grove,Utah,84062,West,OFF-BI-10002432,Office Supplies,Binders,Wilson Jones Standard D-Ring Binders,12,3,0.20,4.10
7063,CA-2016-157742,12/29/2016,12/31/2016,Second Class,KL-16645,Ken Lonsdale,Consumer,United States,Springfield,Oregon,97477,West,OFF-EN-10002592,Office Supplies,Envelopes,"Peel & Seel Recycled Catalog Envelopes, Brown",28,3,0.20,10.42
7064,CA-2017-127712,8/31/2017,9/5/2017,Standard Class,MG-17890,Michael Granlund,Home Office,United States,Salem,Oregon,97301,West,OFF-SU-10002522,Office Supplies,Supplies,Acme Kleen Earth Office Shears,6,2,0.20,0.70
7065,CA-2017-169474,2/4/2017,2/9/2017,Standard Class,JF-15355,Jay Fein,Consumer,United States,Rochester,New York,14609,East,OFF-AP-10003971,Office Supplies,Appliances,Belkin 6 Outlet Metallic Surge Strip,33,3,0.00,8.49
7066,CA-2014-106726,12/6/2014,12/8/2014,First Class,RS-19765,Roland Schwarz,Corporate,United States,Los Angeles,California,90008,West,OFF-ST-10001496,Office Supplies,Storage,Standard Rollaway File with Lock,1261,7,0.00,327.95
7067,CA-2016-147473,5/30/2016,6/3/2016,Standard Class,NL-18310,Nancy Lomonaco,Home Office,United States,Los Angeles,California,90049,West,OFF-PA-10004782,Office Supplies,Paper,Xerox 228,39,6,0.00,18.66
7068,CA-2016-114209,5/21/2016,5/26/2016,Standard Class,AS-10285,Alejandro Savely,Corporate,United States,Dallas,Texas,75081,Central,OFF-BI-10000343,Office Supplies,Binders,"Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Light Blue",2,2,0.80,-3.24
7069,CA-2016-114209,5/21/2016,5/26/2016,Standard Class,AS-10285,Alejandro Savely,Corporate,United States,Dallas,Texas,75081,Central,OFF-PA-10003591,Office Supplies,Paper,Southworth 100% Cotton The Best Paper,83,9,0.20,31.00
7070,CA-2014-141901,8/9/2014,8/14/2014,Standard Class,GM-14500,Gene McClure,Consumer,United States,Fresno,California,93727,West,OFF-PA-10001667,Office Supplies,Paper,Great White Multi-Use Recycled Paper (20Lb. and 84 Bright),6,1,0.00,2.69
7071,CA-2016-164490,9/5/2016,9/10/2016,Second Class,SU-20665,Stephanie Ulpright,Home Office,United States,Chicago,Illinois,60653,Central,OFF-PA-10004971,Office Supplies,Paper,Xerox 196,9,2,0.20,3.35
7072,CA-2016-112256,7/23/2016,7/28/2016,Standard Class,CK-12205,Chloris Kastensmidt,Consumer,United States,Mcallen,Texas,78501,Central,OFF-AR-10001216,Office Supplies,Art,Newell 339,4,2,0.20,0.33
7073,CA-2016-112256,7/23/2016,7/28/2016,Standard Class,CK-12205,Chloris Kastensmidt,Consumer,United States,Mcallen,Texas,78501,Central,OFF-PA-10004355,Office Supplies,Paper,Xerox 231,5,1,0.20,1.81
7074,CA-2016-112256,7/23/2016,7/28/2016,Standard Class,CK-12205,Chloris Kastensmidt,Consumer,United States,Mcallen,Texas,78501,Central,OFF-AR-10001953,Office Supplies,Art,Boston 1645 Deluxe Heavier-Duty Electric Pencil Sharpener,176,5,0.20,15.39
7075,CA-2016-112256,7/23/2016,7/28/2016,Standard Class,CK-12205,Chloris Kastensmidt,Consumer,United States,Mcallen,Texas,78501,Central,OFF-BI-10004364,Office Supplies,Binders,Storex Dura Pro Binders,5,4,0.80,-8.32
7076,CA-2016-112256,7/23/2016,7/28/2016,Standard Class,CK-12205,Chloris Kastensmidt,Consumer,United States,Mcallen,Texas,78501,Central,OFF-SU-10001165,Office Supplies,Supplies,Acme Elite Stainless Steel Scissors,13,2,0.20,1.00
7077,CA-2016-167416,5/12/2016,5/17/2016,Standard Class,JM-15580,Jill Matthias,Consumer,United States,Seattle,Washington,98105,West,OFF-EN-10001141,Office Supplies,Envelopes,"Manila Recycled Extra-Heavyweight Clasp Envelopes, 6"" x 9""",55,5,0.00,26.90
7078,CA-2016-106950,9/2/2016,9/6/2016,Standard Class,JE-15715,Joe Elijah,Consumer,United States,Charlotte,North Carolina,28205,South,OFF-BI-10000014,Office Supplies,Binders,Heavy-Duty E-Z-D Binders,23,7,0.70,-17.57
7079,CA-2016-106950,9/2/2016,9/6/2016,Standard Class,JE-15715,Joe Elijah,Consumer,United States,Charlotte,North Carolina,28205,South,OFF-AP-10000159,Office Supplies,Appliances,Belkin F9M820V08 8 Outlet Surge,309,9,0.20,34.81
7080,CA-2016-106950,9/2/2016,9/6/2016,Standard Class,JE-15715,Joe Elijah,Consumer,United States,Charlotte,North Carolina,28205,South,OFF-AR-10003560,Office Supplies,Art,Zebra Zazzle Fluorescent Highlighters,19,4,0.20,3.40
7081,CA-2016-106950,9/2/2016,9/6/2016,Standard Class,JE-15715,Joe Elijah,Consumer,United States,Charlotte,North Carolina,28205,South,FUR-TA-10001768,Furniture,Tables,Hon Racetrack Conference Tables,473,3,0.40,-149.63
7082,CA-2016-106950,9/2/2016,9/6/2016,Standard Class,JE-15715,Joe Elijah,Consumer,United States,Charlotte,North Carolina,28205,South,TEC-AC-10002049,Technology,Accessories,Plantronics Savi W720 Multi-Device Wireless Headset System,1013,3,0.20,303.80
7083,CA-2016-106950,9/2/2016,9/6/2016,Standard Class,JE-15715,Joe Elijah,Consumer,United States,Charlotte,North Carolina,28205,South,OFF-BI-10003166,Office Supplies,Binders,GBC Plasticlear Binding Covers,17,5,0.70,-12.63
7084,CA-2017-118724,7/21/2017,7/25/2017,Second Class,AR-10825,Anthony Rawles,Corporate,United States,Concord,California,94521,West,OFF-AR-10003469,Office Supplies,Art,Nontoxic Chalk,4,2,0.00,1.69
7085,CA-2017-118724,7/21/2017,7/25/2017,Second Class,AR-10825,Anthony Rawles,Corporate,United States,Concord,California,94521,West,TEC-PH-10002549,Technology,Phones,Polycom SoundPoint IP 450 VoIP phone,1626,9,0.20,121.96
7086,CA-2017-112004,9/25/2017,9/28/2017,First Class,AH-10075,Adam Hart,Corporate,United States,Chester,Pennsylvania,19013,East,OFF-BI-10003476,Office Supplies,Binders,Avery Metallic Poly Binders,9,5,0.70,-6.30
7087,CA-2017-112004,9/25/2017,9/28/2017,First Class,AH-10075,Adam Hart,Corporate,United States,Chester,Pennsylvania,19013,East,OFF-SU-10000157,Office Supplies,Supplies,Compact Automatic Electric Letter Opener,191,2,0.20,-42.95
7088,US-2017-143175,8/3/2017,8/6/2017,Second Class,GA-14515,George Ashbrook,Consumer,United States,Los Angeles,California,90004,West,OFF-ST-10003123,Office Supplies,Storage,Fellowes Bases and Tops For Staxonsteel/High-Stak Systems,100,3,0.00,23.97
7089,CA-2015-105844,10/25/2015,10/27/2015,Second Class,JF-15415,Jennifer Ferguson,Consumer,United States,Sparks,Nevada,89431,West,OFF-AR-10001955,Office Supplies,Art,Newell 319,79,4,0.00,23.81
7090,CA-2017-118864,6/15/2017,6/19/2017,Second Class,KH-16690,Kristen Hastings,Corporate,United States,Los Angeles,California,90032,West,TEC-PH-10001809,Technology,Phones,Panasonic KX T7736-B Digital phone,120,1,0.20,7.50
7091,CA-2015-119480,1/9/2015,1/13/2015,Standard Class,CC-12685,Craig Carroll,Consumer,United States,Henderson,Kentucky,42420,South,OFF-PA-10000474,Office Supplies,Paper,Easy-staple paper,106,3,0.00,49.97
7092,CA-2015-119480,1/9/2015,1/13/2015,Standard Class,CC-12685,Craig Carroll,Consumer,United States,Henderson,Kentucky,42420,South,OFF-AP-10001205,Office Supplies,Appliances,Belkin 5 Outlet SurgeMaster Power Centers,163,3,0.00,45.76
7093,CA-2015-119480,1/9/2015,1/13/2015,Standard Class,CC-12685,Craig Carroll,Consumer,United States,Henderson,Kentucky,42420,South,OFF-AR-10004691,Office Supplies,Art,Boston 1730 StandUp Electric Pencil Sharpener,43,2,0.00,11.12
7094,CA-2015-119480,1/9/2015,1/13/2015,Standard Class,CC-12685,Craig Carroll,Consumer,United States,Henderson,Kentucky,42420,South,OFF-PA-10004996,Office Supplies,Paper,"Speediset Carbonless Redi-Letter 7"" x 8 1/2""",52,5,0.00,24.23
7095,US-2015-153374,2/9/2015,2/13/2015,Second Class,JF-15565,Jill Fjeld,Consumer,United States,Decatur,Illinois,62521,Central,TEC-AC-10001908,Technology,Accessories,Logitech Wireless Headset h800,480,6,0.20,89.99
7096,CA-2016-101980,8/19/2016,8/20/2016,First Class,RP-19390,Resi Pölking,Consumer,United States,New York City,New York,10009,East,OFF-BI-10000666,Office Supplies,Binders,Surelock Post Binders,147,6,0.20,55.01
7097,CA-2016-101980,8/19/2016,8/20/2016,First Class,RP-19390,Resi Pölking,Consumer,United States,New York City,New York,10009,East,OFF-BI-10004318,Office Supplies,Binders,Ibico EB-19 Dual Function Manual Binding System,277,2,0.20,89.95
7098,CA-2016-101980,8/19/2016,8/20/2016,First Class,RP-19390,Resi Pölking,Consumer,United States,New York City,New York,10009,East,OFF-BI-10003429,Office Supplies,Binders,"Cardinal HOLDit! Binder Insert Strips,Extra Strips",25,5,0.20,9.18
7099,CA-2017-144596,11/6/2017,11/10/2017,Standard Class,CD-11980,Carol Darley,Consumer,United States,New York City,New York,10011,East,OFF-PA-10003302,Office Supplies,Paper,Xerox 1906,319,9,0.00,149.91
7100,CA-2015-124933,12/26/2015,12/30/2015,Second Class,DF-13135,David Flashing,Consumer,United States,New York City,New York,10009,East,OFF-PA-10003302,Office Supplies,Paper,Xerox 1906,213,6,0.00,99.94
7101,CA-2014-159625,11/23/2014,11/28/2014,Standard Class,SM-20005,Sally Matthias,Consumer,United States,Scottsdale,Arizona,85254,West,OFF-EN-10002621,Office Supplies,Envelopes,Staple envelope,23,3,0.20,8.80
7102,CA-2016-144337,8/1/2016,8/5/2016,Second Class,SG-20890,Susan Gilcrest,Corporate,United States,Amarillo,Texas,79109,Central,OFF-PA-10000249,Office Supplies,Paper,Easy-staple paper,20,2,0.20,6.63
7103,CA-2014-117478,9/21/2014,9/24/2014,First Class,LH-16750,Larry Hughes,Consumer,United States,Philadelphia,Pennsylvania,19140,East,OFF-BI-10000050,Office Supplies,Binders,"Angle-D Binders with Locking Rings, Label Holders",7,3,0.70,-5.04
7104,CA-2017-147410,9/4/2017,9/8/2017,Standard Class,EJ-14155,Eva Jacobs,Consumer,United States,Santa Ana,California,92704,West,OFF-ST-10003805,Office Supplies,Storage,"24 Capacity Maxi Data Binder Racks, Pearl",421,2,0.00,105.28
7105,CA-2017-128944,6/19/2017,6/21/2017,Second Class,KH-16330,Katharine Harms,Corporate,United States,Newark,Ohio,43055,East,FUR-CH-10000785,Furniture,Chairs,Global Ergonomic Managers Chair,760,6,0.30,-43.44
7106,CA-2017-128944,6/19/2017,6/21/2017,Second Class,KH-16330,Katharine Harms,Corporate,United States,Newark,Ohio,43055,East,FUR-FU-10004909,Furniture,Furnishings,Contemporary Wood/Metal Frame,39,3,0.20,7.27
7107,CA-2017-128944,6/19/2017,6/21/2017,Second Class,KH-16330,Katharine Harms,Corporate,United States,Newark,Ohio,43055,East,TEC-AC-10001553,Technology,Accessories,"Memorex 25GB 6X Branded Blu-Ray Recordable Disc, 15/Pack",122,9,0.20,1.53
7108,CA-2016-109666,4/19/2016,4/26/2016,Standard Class,KM-16720,Kunst Miller,Consumer,United States,New York City,New York,10035,East,TEC-PH-10004774,Technology,Phones,Gear Head AU3700S Headset,26,2,0.00,0.78
7109,CA-2016-109666,4/19/2016,4/26/2016,Standard Class,KM-16720,Kunst Miller,Consumer,United States,New York City,New York,10035,East,OFF-AR-10004582,Office Supplies,Art,BIC Brite Liner Grip Highlighters,3,2,0.00,1.48
7110,CA-2016-109666,4/19/2016,4/26/2016,Standard Class,KM-16720,Kunst Miller,Consumer,United States,New York City,New York,10035,East,OFF-ST-10000991,Office Supplies,Storage,Space Solutions HD Industrial Steel Shelving.,460,4,0.00,13.80
7111,CA-2016-109666,4/19/2016,4/26/2016,Standard Class,KM-16720,Kunst Miller,Consumer,United States,New York City,New York,10035,East,OFF-SU-10002522,Office Supplies,Supplies,Acme Kleen Earth Office Shears,8,2,0.00,2.25
7112,CA-2016-109666,4/19/2016,4/26/2016,Standard Class,KM-16720,Kunst Miller,Consumer,United States,New York City,New York,10035,East,OFF-AR-10004022,Office Supplies,Art,Panasonic KP-380BK Classic Electric Pencil Sharpener,72,2,0.00,17.99
7113,CA-2016-109666,4/19/2016,4/26/2016,Standard Class,KM-16720,Kunst Miller,Consumer,United States,New York City,New York,10035,East,OFF-SU-10001218,Office Supplies,Supplies,Fiskars Softgrip Scissors,55,5,0.00,15.37
7114,CA-2016-109666,4/19/2016,4/26/2016,Standard Class,KM-16720,Kunst Miller,Consumer,United States,New York City,New York,10035,East,OFF-BI-10000174,Office Supplies,Binders,"Wilson Jones Clip & Carry Folder Binder Tool for Ring Binders, Clear",9,2,0.20,3.25
7115,US-2016-102239,5/5/2016,5/6/2016,First Class,LW-16990,Lindsay Williams,Corporate,United States,Henderson,Nevada,89015,West,FUR-TA-10003392,Furniture,Tables,Global Adaptabilities Conference Tables,1686,6,0.00,320.32
7116,US-2016-102239,5/5/2016,5/6/2016,First Class,LW-16990,Lindsay Williams,Corporate,United States,Henderson,Nevada,89015,West,OFF-BI-10001890,Office Supplies,Binders,Avery Poly Binder Pockets,6,2,0.20,2.00
7117,CA-2014-143168,10/18/2014,10/23/2014,Second Class,IG-15085,Ivan Gibson,Consumer,United States,Seattle,Washington,98103,West,OFF-PA-10000167,Office Supplies,Paper,Xerox 1925,62,2,0.00,27.88
7118,CA-2014-143168,10/18/2014,10/23/2014,Second Class,IG-15085,Ivan Gibson,Consumer,United States,Seattle,Washington,98103,West,OFF-BI-10003784,Office Supplies,Binders,Computer Printout Index Tabs,1,1,0.20,0.47
7119,CA-2017-104906,2/13/2017,2/17/2017,Standard Class,JP-15460,Jennifer Patt,Corporate,United States,New York City,New York,10009,East,OFF-PA-10001184,Office Supplies,Paper,Xerox 1903,18,3,0.00,8.79
7120,CA-2017-118122,11/17/2017,11/24/2017,Standard Class,GG-14650,Greg Guthrie,Corporate,United States,Seattle,Washington,98103,West,OFF-BI-10002103,Office Supplies,Binders,"Cardinal Slant-D Ring Binder, Heavy Gauge Vinyl",14,2,0.20,4.52
7121,US-2014-147774,1/20/2014,1/26/2014,Standard Class,MM-18280,Muhammed MacIntyre,Corporate,United States,Smyrna,Tennessee,37167,South,OFF-BI-10003091,Office Supplies,Binders,GBC DocuBind TL200 Manual Binding Machine,67,1,0.70,-51.52
7122,CA-2017-166926,12/1/2017,12/8/2017,Standard Class,SO-20335,Sean O'Donnell,Consumer,United States,Seattle,Washington,98105,West,OFF-PA-10001593,Office Supplies,Paper,Xerox 1947,42,7,0.00,18.84
7123,CA-2017-166926,12/1/2017,12/8/2017,Standard Class,SO-20335,Sean O'Donnell,Consumer,United States,Seattle,Washington,98105,West,FUR-BO-10002598,Furniture,Bookcases,"Hon Metal Bookcases, Putty",142,2,0.00,41.17
7124,CA-2015-128013,8/9/2015,8/16/2015,Standard Class,MF-18250,Monica Federle,Corporate,United States,New York City,New York,10035,East,FUR-FU-10000320,Furniture,Furnishings,OIC Stacking Trays,10,3,0.00,4.41
7125,CA-2015-128013,8/9/2015,8/16/2015,Standard Class,MF-18250,Monica Federle,Corporate,United States,New York City,New York,10035,East,OFF-PA-10001815,Office Supplies,Paper,Xerox 1885,144,3,0.00,69.18
7126,CA-2016-123176,9/27/2016,9/29/2016,Second Class,JG-15160,James Galang,Consumer,United States,Atlanta,Georgia,30318,South,OFF-PA-10003971,Office Supplies,Paper,Xerox 1965,18,3,0.00,8.79
7127,CA-2016-123176,9/27/2016,9/29/2016,Second Class,JG-15160,James Galang,Consumer,United States,Atlanta,Georgia,30318,South,OFF-AR-10004685,Office Supplies,Art,"Binney & Smith Crayola Metallic Colored Pencils, 8-Color Set",14,3,0.00,4.58
7128,US-2016-117541,11/14/2016,11/20/2016,Standard Class,JM-16195,Justin MacKendrick,Consumer,United States,Newark,Delaware,19711,East,OFF-PA-10001609,Office Supplies,Paper,Tops Wirebound Message Log Books,16,5,0.00,7.57
7129,US-2016-117541,11/14/2016,11/20/2016,Standard Class,JM-16195,Justin MacKendrick,Consumer,United States,Newark,Delaware,19711,East,FUR-FU-10000550,Furniture,Furnishings,Stacking Trays by OIC,20,4,0.00,6.57
7130,CA-2016-166282,4/16/2016,4/22/2016,Standard Class,PK-19075,Pete Kriz,Consumer,United States,Nashville,Tennessee,37211,South,TEC-AC-10004209,Technology,Accessories,Memorex Froggy Flash Drive 4 GB,35,4,0.20,8.35
7131,CA-2016-166282,4/16/2016,4/22/2016,Standard Class,PK-19075,Pete Kriz,Consumer,United States,Nashville,Tennessee,37211,South,OFF-PA-10003022,Office Supplies,Paper,Standard Line “While You Were Out” Hardbound Telephone Message Book,123,7,0.20,40.00
7132,CA-2017-141439,11/26/2017,12/1/2017,Standard Class,TT-21460,Tonja Turnell,Home Office,United States,Richmond,Indiana,47374,Central,FUR-TA-10001039,Furniture,Tables,KI Adjustable-Height Table,258,3,0.00,67.06
7133,CA-2017-141439,11/26/2017,12/1/2017,Standard Class,TT-21460,Tonja Turnell,Home Office,United States,Richmond,Indiana,47374,Central,TEC-PH-10002624,Technology,Phones,Samsung Galaxy S4 Mini,1880,4,0.00,545.19
7134,CA-2017-141439,11/26/2017,12/1/2017,Standard Class,TT-21460,Tonja Turnell,Home Office,United States,Richmond,Indiana,47374,Central,FUR-FU-10001473,Furniture,Furnishings,DAX Wood Document Frame,27,2,0.00,9.89
7135,CA-2017-141439,11/26/2017,12/1/2017,Standard Class,TT-21460,Tonja Turnell,Home Office,United States,Richmond,Indiana,47374,Central,TEC-PH-10001819,Technology,Phones,Innergie mMini Combo Duo USB Travel Charging Kit,90,2,0.00,43.19
7136,CA-2017-141439,11/26/2017,12/1/2017,Standard Class,TT-21460,Tonja Turnell,Home Office,United States,Richmond,Indiana,47374,Central,FUR-CH-10004287,Furniture,Chairs,SAFCO Arco Folding Chair,829,3,0.00,240.29
7137,CA-2015-163965,11/20/2015,11/27/2015,Standard Class,SS-20875,Sung Shariari,Consumer,United States,Miami,Florida,33180,South,OFF-BI-10004728,Office Supplies,Binders,Wilson Jones Turn Tabs Binder Tool for Ring Binders,7,5,0.70,-5.78
7138,CA-2015-163965,11/20/2015,11/27/2015,Standard Class,SS-20875,Sung Shariari,Consumer,United States,Miami,Florida,33180,South,OFF-ST-10000918,Office Supplies,Storage,Crate-A-Files,17,2,0.20,1.31
7139,CA-2015-163965,11/20/2015,11/27/2015,Standard Class,SS-20875,Sung Shariari,Consumer,United States,Miami,Florida,33180,South,OFF-BI-10004593,Office Supplies,Binders,Ibico Laser Imprintable Binding System Covers,63,4,0.70,-50.30
7140,CA-2015-163965,11/20/2015,11/27/2015,Standard Class,SS-20875,Sung Shariari,Consumer,United States,Miami,Florida,33180,South,FUR-BO-10001337,Furniture,Bookcases,O'Sullivan Living Dimensions 2-Shelf Bookcases,290,3,0.20,-36.29
7141,CA-2017-128783,9/7/2017,9/7/2017,Same Day,TG-21640,Trudy Glocke,Consumer,United States,Saint Charles,Missouri,63301,Central,TEC-AC-10002473,Technology,Accessories,Maxell 4.7GB DVD-R,114,4,0.00,46.54
7142,CA-2017-128783,9/7/2017,9/7/2017,Same Day,TG-21640,Trudy Glocke,Consumer,United States,Saint Charles,Missouri,63301,Central,FUR-FU-10003623,Furniture,Furnishings,"DataProducts Ampli Magnifier Task Lamp, Black,",135,5,0.00,37.88
7143,CA-2014-122217,11/24/2014,11/29/2014,Standard Class,HP-14815,Harold Pawlan,Home Office,United States,Virginia Beach,Virginia,23464,South,FUR-FU-10002045,Furniture,Furnishings,"Executive Impressions 14""",111,5,0.00,48.91
7144,US-2017-141558,3/11/2017,3/16/2017,Standard Class,MH-17290,Marc Harrigan,Home Office,United States,Philadelphia,Pennsylvania,19140,East,TEC-PH-10002555,Technology,Phones,Nortel Meridian M5316 Digital phone,777,5,0.40,-181.27
7145,US-2017-141558,3/11/2017,3/16/2017,Standard Class,MH-17290,Marc Harrigan,Home Office,United States,Philadelphia,Pennsylvania,19140,East,OFF-BI-10002794,Office Supplies,Binders,"Avery Trapezoid Ring Binder, 3"" Capacity, Black, 1040 sheets",12,1,0.70,-8.61
7146,US-2017-141558,3/11/2017,3/16/2017,Standard Class,MH-17290,Marc Harrigan,Home Office,United States,Philadelphia,Pennsylvania,19140,East,FUR-TA-10004086,Furniture,Tables,KI Adjustable-Height Table,155,3,0.40,-46.43
7147,US-2017-141558,3/11/2017,3/16/2017,Standard Class,MH-17290,Marc Harrigan,Home Office,United States,Philadelphia,Pennsylvania,19140,East,OFF-ST-10004946,Office Supplies,Storage,Desktop 3-Pocket Hot File,43,1,0.20,3.25
7148,CA-2016-139941,6/12/2016,6/17/2016,Standard Class,CB-12415,Christy Brittain,Consumer,United States,Long Beach,New York,11561,East,OFF-PA-10000241,Office Supplies,Paper,"IBM Multi-Purpose Copy Paper, 8 1/2 x 11"", Case",93,3,0.00,41.82
7149,CA-2016-139941,6/12/2016,6/17/2016,Standard Class,CB-12415,Christy Brittain,Consumer,United States,Long Beach,New York,11561,East,OFF-AP-10004036,Office Supplies,Appliances,Bionaire 99.97% HEPA Air Cleaner,53,3,0.00,18.40
